Total Number of Aligned Reads:	122620	Total Number of Mapped Genomes:	8867
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|282459|org|Staphylococcus_aureus_subsp._aureus_MSSA476	0.3441831363669218	0.8569075191648997	105074.0	0.8470722557494699	0.009835263415429783	0.24364818365435525	0.20360869587484326	24966.49828817328	0.021896917305496658	0.6735524384276627
ti|1280|org|Staphylococcus_aureus	0.2908660590351207	0.07806230631218398	9572.0	0.070918284129832	0.0071440221823519815	0.28480936783338584	0.051063060326784544	6261.352457270321	0.04217908987114663	0.11287718153645408
ti|93061|org|Staphylococcus_aureus_subsp._aureus_NCTC_8325	0.10927748672097148	0.015266677540368619	1872.0	0.014516392105692383	0.0007502854346762355	0.11185965944591884	0.03737601067244247	4583.046428654896	0.014614255423258848	0.3304518023160985
ti|186153|org|Staphylococcus_phage_phi13	0.059347150664102136	0.007038003588321644	863.0	0.007038003588321644	0.0	0.034812753559543844	0.0048768599458738765	598.0005665630547	0.004085793508399935	0.0026504648507584406
ti|1123523|org|Staphylococcus_aureus_subsp._aureus_11819-97	0.041514238466939204	0.00963138150383298	1181.0	0.00963138150383298	0.0	0.0369566583998424	0.04473101583358919	5484.917161514706	0.0055945196542162776	0.3306556842276953
ti|418127|org|Staphylococcus_aureus_subsp._aureus_Mu3	0.0392117520345245	0.0057168488011743596	701.0	0.0057168488011743596	0.0	0.03912370581462581	0.02324154742369585	2849.878545093585	0.005178600554558799	0.2582857608872941
ti|46170|org|Staphylococcus_aureus_subsp._aureus	0.022767276199922613	0.004289675419996738	526.0	0.004289675419996738	0.0	0.02702961421836544	0.005155575412281868	632.1766570540027	0.004387538737563203	0.006687326700375143
ti|1229492|org|Staphylococcus_aureus_08BA02176	0.017465256448805127	0.0038166693850921547	468.0	0.0038166693850921547	0.0	0.024211354727053623	0.011442054400996342	1403.0247106501715	0.0049176317077148915	0.09641983363236013
ti|196620|org|Staphylococcus_aureus_subsp._aureus_MW2	0.017179595167425052	0.0013782417223943892	169.0	0.0013782417223943892	0.0	0.04167356531030297	0.16196354051675232	19859.96933816417	0.004012396020225086	0.624041755015495
ti|1074252|org|Staphylococcus_aureus_subsp._aureus_HO_5096_0412	0.013392346240153166	0.0031724025444462567	389.0	0.003164247267982385	8.155276463872126e-06	0.021971608872563334	0.020501838330185762	2513.935416047378	0.0030256075680965585	0.17567281030826945
ti|273036|org|Staphylococcus_aureus_RF122	0.011981984774367144	0.003653563855814712	448.0	0.003653563855814712	0.0	0.01311701379450582	0.010111860278918602	1239.916307400999	0.003523079432392758	0.08916163757951394
ti|685039|org|Staphylococcus_aureus_subsp._aureus_ED133	0.009327522660140098	0.0010846517696949927	133.0	0.001043875387375632	4.077638231936063e-05	0.014002678044047248	0.008833959517579336	1083.2201160455782	0.0011662045343337139	0.10307453922687979
ti|282458|org|Staphylococcus_aureus_subsp._aureus_MRSA252	0.007208017225392127	0.0031316261621268963	384.0	0.0031316261621268963	0.0	0.003239944143899909	0.007783834271118258	954.4537583245208	0.0021285271570706246	0.0876855325395531
ti|93062|org|Staphylococcus_aureus_subsp._aureus_COL	0.0063301503613025145	0.0011335834284782254	139.0	0.0011335834284782254	0.0	0.0165765510335121	0.023785305703155898	2916.554185320976	0.0011825150872614581	0.3069646061001468
ti|71366|org|Staphylococcus_phage_PVL	0.003520398577893442	0.000456695481976839	56.0	0.000456695481976839	0.0	0.019352477766012354	0.0019464445529042882	238.67303107712382	0.0011335834284782254	0.0019246452454738216
ti|445517|org|Staphylococcus_phage_tp310-3	0.0012209755216912403	0.00014679497634969825	18.0	0.00014679497634969825	0.0	0.0015364790784109645	0.00021556566458797395	26.432661791777367	0.00013863969988582613	0.0007747512640678519
ti|872294|org|Staphylococcus_phage_SAP-26	0.0011546546668612652	0.00016310552927744252	20.0	0.00016310552927744252	0.0	0.0011546546668612652	0.0001661379511648636	20.371835571835575	0.00016310552927744252	7.339748817484913e-05
ti|158879|org|Staphylococcus_aureus_subsp._aureus_N315	0.0006986822772585712	0.0006605773935736422	81.0	0.0006605773935736422	0.0	0.0013057035542384974	0.020570173018072804	2522.314615476087	0.0011417387049420975	0.27622736910781276
ti|1118959|org|Staphylococcus_aureus_subsp._aureus_M013	0.00045817882945186305	0.001500570869352471	184.0	0.001500570869352471	0.0	0.0005070331346652676	0.009837084123765555	1206.2232552561322	0.0016147447398466809	0.10864459305170446
ti|663951|org|Staphylococcus_aureus_subsp._aureus_TW20	0.00043426576008318533	0.0007339748817484913	90.0	0.0007339748817484913	0.0	0.001988280183015361	0.018963120738529973	2325.2578649585453	0.0016718316750937857	0.2611156418202577
ti|451515|org|Staphylococcus_aureus_subsp._aureus_USA300_FPR3757	0.0004143842307177646	0.00015495025281357037	19.0	0.00015495025281357037	0.0	0.0019236790328282254	0.022614849928614393	2773.0328982466967	0.0003017452291632686	0.3154297830696461
ti|948563|org|Staphylococcus_aureus_O46	0.0003751567481818701	0.00010601859403033763	13.0	0.00010601859403033763	0.0	0.0007138555047427012	0.00012491165117164139	15.316666666666666	0.00010601859403033763	4.8931658783232755e-05
ti|130478|org|Staphylococcus_phage_phiSLT	0.0003410702840266506	1.631055292774425e-05	2.0	1.631055292774425e-05	0.0	0.001076475263265424	0.00042296724794643054	51.86424394319131	0.00026912412330778014	0.00039145327026586204
