file,read_count
../results/simdir/Clostridium_acetobutylicum_DSM_1731_uid63241/63241_2.fq.gz,34690
../results/simdir/Listeria_monocytogenes_Finland_1988_uid17319/17319_2.fq.gz,24163
../results/simdir/Listeria_monocytogenes_Finland_1988_uid17319/17319_1.fq.gz,22249
../results/simdir/Clostridium_botulinum_BKT015925_uid60407/60407_2.fq.gz,26951
../results/simdir/Clostridium_botulinum_BKT015925_uid60407/60407_1.fq.gz,23872
../results/simdir/Escherichia_coli__clone_D_i2__uid52021/52021_1.fq.gz,38881
../results/simdir/Escherichia_coli__clone_D_i2__uid52021/52021_2.fq.gz,42325
../results/simdir/Clostridium_perfringens_uid79/79_2.fq.gz,25834
../results/simdir/Clostridium_perfringens_uid79/79_1.fq.gz,23115
../results/simdir/Bacillus_thuringiensis_HD_789_uid171844/171844_1.fq.gz,48849
../results/simdir/Bacillus_thuringiensis_HD_789_uid171844/171844_2.fq.gz,53285
../results/simdir/Escherichia_coli_O26_H11_11368_uid32509/32509_1.fq.gz,44054
../results/simdir/Escherichia_coli_O26_H11_11368_uid32509/32509_2.fq.gz,48114
../results/simdir/Clostridium_clariflavum_DSM_19732_uid72805/72805_2.fq.gz,40948
../results/simdir/Clostridium_clariflavum_DSM_19732_uid72805/72805_1.fq.gz,37741
../results/simdir/Listeria_monocytogenes_N53_1_uid177090/177090_2.fq.gz,23117
../results/simdir/Listeria_monocytogenes_N53_1_uid177090/177090_1.fq.gz,21133
../results/simdir/Escherichia_coli_SE11_uid18057/18057_2.fq.gz,42411
../results/simdir/Escherichia_coli_SE11_uid18057/18057_1.fq.gz,38896
../results/simdir/Escherichia_coli_APEC_O78_uid184588/184588_1.fq.gz,37100
../results/simdir/Escherichia_coli_APEC_O78_uid184588/184588_2.fq.gz,39960
../results/simdir/Shigella_flexneri_2a_2457T_uid408/408_2.fq.gz,38036
../results/simdir/Shigella_flexneri_2a_2457T_uid408/408_1.fq.gz,35309
../results/simdir/Bacillus_cereus_AH187_uid17715/17715_1.fq.gz,43061
../results/simdir/Bacillus_cereus_AH187_uid17715/17715_2.fq.gz,47077
../results/simdir/Bacillus_anthracis_CI_uid36309/36309_1.fq.gz,42237
../results/simdir/Bacillus_anthracis_CI_uid36309/36309_2.fq.gz,46286
../results/simdir/Escherichia_coli_O104_H4_2009EL_2071_uid81099/81099_2.fq.gz,44683
../results/simdir/Escherichia_coli_O104_H4_2009EL_2071_uid81099/81099_1.fq.gz,41420
../results/simdir/Salmonella_enterica_Serovar_Typhimurium_var__5__CFSAN001921_uid184140/184140_1.fq.gz,39204
../results/simdir/Salmonella_enterica_Serovar_Typhimurium_var__5__CFSAN001921_uid184140/184140_2.fq.gz,42583
../results/simdir/Francisella_tularensis_TIGB03_uid64441/64441_1.fq.gz,15068
../results/simdir/Francisella_tularensis_TIGB03_uid64441/64441_2.fq.gz,16452
../results/simdir/Pseudomonas_aeruginosa_DK2_uid73815/73815_2.fq.gz,54205
../results/simdir/Pseudomonas_aeruginosa_DK2_uid73815/73815_1.fq.gz,48081
../results/simdir/Bacillus_cereus_03BB102_uid31307/31307_2.fq.gz,45876
../results/simdir/Bacillus_cereus_03BB102_uid31307/31307_1.fq.gz,42073
../results/simdir/Salmonella_enterica_serovar_Javiana_CFSAN001992_uid183458/183458_1.fq.gz,35991
../results/simdir/Salmonella_enterica_serovar_Javiana_CFSAN001992_uid183458/183458_2.fq.gz,38894
../results/simdir/Bacillus_megaterium_QM_B1551_uid30165/30165_1.fq.gz,42689
../results/simdir/Bacillus_megaterium_QM_B1551_uid30165/30165_2.fq.gz,46129
../results/simdir/Francisella_tularensis_holarctica_FTNF002_00_uid20197/20197_1.fq.gz,14393
../results/simdir/Francisella_tularensis_holarctica_FTNF002_00_uid20197/20197_2.fq.gz,15866
../results/simdir/Clostridium_botulinum_B_Eklund_17B_uid28857/28857_2.fq.gz,32665
../results/simdir/Clostridium_botulinum_B_Eklund_17B_uid28857/28857_1.fq.gz,28895
../results/simdir/Clostridium_saccharobutylicum_DSM_13864_uid217481/217481_1.fq.gz,38584
../results/simdir/Clostridium_saccharobutylicum_DSM_13864_uid217481/217481_2.fq.gz,42831
../results/simdir/Clostridium_acidurici_9a_uid79221/79221_2.fq.gz,25858
../results/simdir/Clostridium_acidurici_9a_uid79221/79221_1.fq.gz,23455
../results/simdir/Clostridium_botulinum_A2_Kyoto_uid29859/29859_2.fq.gz,35330
../results/simdir/Clostridium_botulinum_A2_Kyoto_uid29859/29859_1.fq.gz,31067
../results/simdir/Bacillus_amyloliquefaciens_DSM7_uid41719/41719_1.fq.gz,30173
../results/simdir/Bacillus_amyloliquefaciens_DSM7_uid41719/41719_2.fq.gz,32782
../results/simdir/Bacillus_amyloliquefaciens_LL3_uid64659/64659_1.fq.gz,30962
../results/simdir/Bacillus_amyloliquefaciens_LL3_uid64659/64659_2.fq.gz,33224
../results/simdir/Yersinia_pseudotuberculosis_PB1__uid28745/28745_2.fq.gz,39431
../results/simdir/Yersinia_pseudotuberculosis_PB1__uid28745/28745_1.fq.gz,36528
../results/simdir/Yersinia_pestis_KIM_10_uid288/288_1.fq.gz,36056
../results/simdir/Yersinia_pestis_KIM_10_uid288/288_2.fq.gz,38546
../results/simdir/Shigella_boydii_Sb227_uid13146/13146_1.fq.gz,35454
../results/simdir/Shigella_boydii_Sb227_uid13146/13146_2.fq.gz,38355
../results/simdir/Escherichia_coli_W_uid48011/48011_2.fq.gz,41915
../results/simdir/Escherichia_coli_W_uid48011/48011_1.fq.gz,38537
../results/simdir/Staphylococcus_aureus_ST398_uid29427/29427_2.fq.gz,24375
../results/simdir/Staphylococcus_aureus_ST398_uid29427/29427_1.fq.gz,21574
../results/simdir/Pseudomonas_stutzeri_A1501_uid16817/16817_1.fq.gz,34514
../results/simdir/Pseudomonas_stutzeri_A1501_uid16817/16817_2.fq.gz,38403
../results/simdir/Staphylococcus_aureus_T0131_uid65323/65323_2.fq.gz,24628
../results/simdir/Staphylococcus_aureus_T0131_uid65323/65323_1.fq.gz,22379
../results/simdir/Bacillus_amyloliquefaciens_plantarum_UCMB5113_uid214809/214809_1.fq.gz,29337
../results/simdir/Bacillus_amyloliquefaciens_plantarum_UCMB5113_uid214809/214809_2.fq.gz,32205
../results/simdir/Clostridium_botulinum_A_Hall_uid19521/19521_2.fq.gz,32121
../results/simdir/Clostridium_botulinum_A_Hall_uid19521/19521_1.fq.gz,28169
../results/simdir/Bacillus_cereus_F837_76_uid15716/15716_1.fq.gz,40769
../results/simdir/Bacillus_cereus_F837_76_uid15716/15716_2.fq.gz,44500
../results/simdir/Francisella_TX077308_uid67139/67139_2.fq.gz,17000
../results/simdir/Francisella_TX077308_uid67139/67139_1.fq.gz,15564
../results/simdir/Bacillus_subtilis_natto_BEST195_uid38027/38027_2.fq.gz,32713
../results/simdir/Bacillus_subtilis_natto_BEST195_uid38027/38027_1.fq.gz,30337
../results/simdir/Salmonella_enterica_serovar_Newport_SL254_uid18747/18747_2.fq.gz,41748
../results/simdir/Salmonella_enterica_serovar_Newport_SL254_uid18747/18747_1.fq.gz,38259
../results/simdir/Francisella_tularensis_novicida_U112_uid16088/16088_2.fq.gz,15940
../results/simdir/Francisella_tularensis_novicida_U112_uid16088/16088_1.fq.gz,14581
../results/simdir/Bacillus_subtilis_PY79_uid225627/225627_1.fq.gz,31241
../results/simdir/Bacillus_subtilis_PY79_uid225627/225627_2.fq.gz,33570
../results/simdir/Escherichia_coli_O157_H7_EC4115_uid27739/27739_2.fq.gz,47554
../results/simdir/Escherichia_coli_O157_H7_EC4115_uid27739/27739_1.fq.gz,43677
../results/simdir/Bacillus_coagulans_36D1_uid15679/15679_1.fq.gz,27381
../results/simdir/Bacillus_coagulans_36D1_uid15679/15679_2.fq.gz,29781
../results/simdir/Bacillus_1NLA3E_uid53255/53255_2.fq.gz,39982
../results/simdir/Bacillus_1NLA3E_uid53255/53255_1.fq.gz,36268
../results/simdir/Bacillus_cereus_ATCC14579_uid384/384_1.fq.gz,41648
../results/simdir/Bacillus_cereus_ATCC14579_uid384/384_2.fq.gz,45210
../results/simdir/Escherichia_coli_LF82_uid33825/33825_1.fq.gz,36142
../results/simdir/Escherichia_coli_LF82_uid33825/33825_2.fq.gz,39310
../results/simdir/Salmonella_enterica_serovar_Typhimurium_UK_1_uid63211/63211_2.fq.gz,40951
../results/simdir/Salmonella_enterica_serovar_Typhimurium_UK_1_uid63211/63211_1.fq.gz,37764
../results/simdir/Listeria_monocytogenes_10403S_uid17495/17495_1.fq.gz,22453
../results/simdir/Listeria_monocytogenes_10403S_uid17495/17495_2.fq.gz,24437
../results/simdir/Clostridium_perfringens_SM101_uid12521/12521_1.fq.gz,22136
../results/simdir/Clostridium_perfringens_SM101_uid12521/12521_2.fq.gz,25006
../results/simdir/Escherichia_coli_E24377A_uid13960/13960_2.fq.gz,43848
../results/simdir/Escherichia_coli_E24377A_uid13960/13960_1.fq.gz,40186
../results/simdir/Clostridium_perfringens_ATCC_13124_uid304/304_1.fq.gz,24427
../results/simdir/Clostridium_perfringens_ATCC_13124_uid304/304_2.fq.gz,27301
../results/simdir/Pseudomonas_putida_S16_uid67881/67881_1.fq.gz,45268
../results/simdir/Pseudomonas_putida_S16_uid67881/67881_2.fq.gz,49975
../results/simdir/Pseudomonas_stutzeri_CCUG_29243_uid167996/167996_2.fq.gz,39287
../results/simdir/Pseudomonas_stutzeri_CCUG_29243_uid167996/167996_1.fq.gz,35783
../results/simdir/Staphylococcus_aureus_ST228_16125_uid71351/71351_2.fq.gz,23556
../results/simdir/Staphylococcus_aureus_ST228_16125_uid71351/71351_1.fq.gz,21000
../results/simdir/Francisella_tularensis_holarctica_OSU18_uid17265/17265_1.fq.gz,14376
../results/simdir/Francisella_tularensis_holarctica_OSU18_uid17265/17265_2.fq.gz,15915
../results/simdir/Salmonella_enterica_Serovar_Cubana_CFSAN002050_uid184141/184141_1.fq.gz,40379
../results/simdir/Salmonella_enterica_Serovar_Cubana_CFSAN002050_uid184141/184141_2.fq.gz,43755
../results/simdir/Salmonella_enterica_serovar_Paratyphi_C_RKS4594_uid20993/20993_1.fq.gz,37532
../results/simdir/Salmonella_enterica_serovar_Paratyphi_C_RKS4594_uid20993/20993_2.fq.gz,40704
../results/simdir/Pseudomonas_stutzeri_DSM_10701_uid78211/78211_1.fq.gz,31604
../results/simdir/Pseudomonas_stutzeri_DSM_10701_uid78211/78211_2.fq.gz,34983
../results/simdir/Shigella_sonnei_uid78129/78129_2.fq.gz,42674
../results/simdir/Shigella_sonnei_uid78129/78129_1.fq.gz,39141
../results/simdir/Staphylococcus_aureus_aureus_MRSA252_uid265/265_1.fq.gz,22149
../results/simdir/Staphylococcus_aureus_aureus_MRSA252_uid265/265_2.fq.gz,24419
../results/simdir/Clostridium_kluyveri_DSM_555_uid19065/19065_1.fq.gz,30673
../results/simdir/Clostridium_kluyveri_DSM_555_uid19065/19065_2.fq.gz,33715
../results/simdir/Escherichia_coli_JJ1886_uid218163/218163_2.fq.gz,44100
../results/simdir/Escherichia_coli_JJ1886_uid218163/218163_1.fq.gz,40775
../results/simdir/Clostridium_difficile_R20291_uid38039/38039_2.fq.gz,35286
../results/simdir/Clostridium_difficile_R20291_uid38039/38039_1.fq.gz,30743
../results/simdir/Bacillus_cereus_NC7401_uid18977/18977_2.fq.gz,46144
../results/simdir/Bacillus_cereus_NC7401_uid18977/18977_1.fq.gz,42034
../results/simdir/Escherichia_coli_O55_H7_RM12579_uid68245/68245_1.fq.gz,41841
../results/simdir/Escherichia_coli_O55_H7_RM12579_uid68245/68245_2.fq.gz,45288
../results/simdir/Bacillus_thuringiensis_Bt407_uid176850/176850_2.fq.gz,51420
../results/simdir/Bacillus_thuringiensis_Bt407_uid176850/176850_1.fq.gz,47093
../results/simdir/Clostridium_saccharoperbutylacetonicum_ATCC_27021_uid60605/60605_2.fq.gz,55494
../results/simdir/Clostridium_saccharoperbutylacetonicum_ATCC_27021_uid60605/60605_1.fq.gz,50524
../results/simdir/Clostridium_cellulovorans_743B_uid32609/32609_1.fq.gz,40371
../results/simdir/Clostridium_cellulovorans_743B_uid32609/32609_2.fq.gz,44065
../results/simdir/Pseudomonas_putida_UW4_uid170097/170097_2.fq.gz,51741
../results/simdir/Pseudomonas_putida_UW4_uid170097/170097_1.fq.gz,47576
../results/simdir/Listeria_monocytogenes_FSL_R2_561_uid17317/17317_1.fq.gz,23108
../results/simdir/Listeria_monocytogenes_FSL_R2_561_uid17317/17317_2.fq.gz,25066
../results/simdir/Yersinia_pseudotuberculosis_IP32953_uid12950/12950_1.fq.gz,37277
../results/simdir/Yersinia_pseudotuberculosis_IP32953_uid12950/12950_2.fq.gz,39938
../results/simdir/Escherichia_coli_LY180_uid203308/203308_1.fq.gz,37127
../results/simdir/Escherichia_coli_LY180_uid203308/203308_2.fq.gz,40288
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_1.fq.gz,51577
../results/simdir/Bacillus_thuringiensis_serovar_IS5056_uid187142/187142_2.fq.gz,57053
../results/simdir/Salmonella_enterica_serovar_Typhi_Ty21a_uid34855/34855_1.fq.gz,36887
../results/simdir/Salmonella_enterica_serovar_Typhi_Ty21a_uid34855/34855_2.fq.gz,40065
../results/simdir/Staphylococcus_aureus_08BA02176_uid174226/174226_2.fq.gz,23501
../results/simdir/Staphylococcus_aureus_08BA02176_uid174226/174226_1.fq.gz,21136
../results/simdir/Yersinia_pestis_Z176003_uid36547/36547_1.fq.gz,36140
../results/simdir/Yersinia_pestis_Z176003_uid36547/36547_2.fq.gz,38963
../results/simdir/Bacillus_amyloliquefaciens_LFB112_uid225659/225659_2.fq.gz,33054
../results/simdir/Bacillus_amyloliquefaciens_LFB112_uid225659/225659_1.fq.gz,30420
../results/simdir/Bacillus_anthracis_str_Sterne_uid10878/10878_2.fq.gz,43459
../results/simdir/Bacillus_anthracis_str_Sterne_uid10878/10878_1.fq.gz,40166
../results/simdir/Francisella_tularensis_NE061598_uid38289/38289_1.fq.gz,14351
../results/simdir/Francisella_tularensis_NE061598_uid38289/38289_2.fq.gz,15895
../results/simdir/Shigella_flexneri_2a_301_uid310/310_1.fq.gz,37135
../results/simdir/Shigella_flexneri_2a_301_uid310/310_2.fq.gz,40217
../results/simdir/Staphylococcus_aureus_N315_uid264/264_1.fq.gz,21768
../results/simdir/Staphylococcus_aureus_N315_uid264/264_2.fq.gz,23937
../results/simdir/Francisella_noatunensis_orientalis_Toba_04_uid82619/82619_2.fq.gz,15355
../results/simdir/Francisella_noatunensis_orientalis_Toba_04_uid82619/82619_1.fq.gz,13978
../results/simdir/Listeria_monocytogenes_serotype_1_2a_88_0478_uid167889/167889_1.fq.gz,23165
../results/simdir/Listeria_monocytogenes_serotype_1_2a_88_0478_uid167889/167889_2.fq.gz,25079
../results/simdir/Staphylococcus_aureus_ST228_15532_uid71347/71347_1.fq.gz,20968
../results/simdir/Staphylococcus_aureus_ST228_15532_uid71347/71347_2.fq.gz,23630
../results/simdir/Staphylococcus_aureus_RF122_uid63/63_1.fq.gz,20980
../results/simdir/Staphylococcus_aureus_RF122_uid63/63_2.fq.gz,23122
../results/simdir/Listeria_monocytogenes_SLCC2376_uid51863/51863_1.fq.gz,21731
../results/simdir/Listeria_monocytogenes_SLCC2376_uid51863/51863_2.fq.gz,23697
../results/simdir/Salmonella_enterica_serovar_Typhimurium_4_74_uid56087/56087_1.fq.gz,38756
../results/simdir/Salmonella_enterica_serovar_Typhimurium_4_74_uid56087/56087_2.fq.gz,42052
../results/simdir/Yersinia_enterocolitica_palearctica_Y11_uid60483/60483_2.fq.gz,37776
../results/simdir/Yersinia_enterocolitica_palearctica_Y11_uid60483/60483_1.fq.gz,34696
../results/simdir/Pseudomonas_brassicacearum_NFM421_uid63495/63495_1.fq.gz,52566
../results/simdir/Pseudomonas_brassicacearum_NFM421_uid63495/63495_2.fq.gz,56856
../results/simdir/Bacillus_thuringiensis_serovar_finitimus_YBT_020_uid60447/60447_2.fq.gz,47864
../results/simdir/Bacillus_thuringiensis_serovar_finitimus_YBT_020_uid60447/60447_1.fq.gz,43879
../results/simdir/Escherichia_coli_O83_H1_NRG_857C_uid41221/41221_1.fq.gz,37728
../results/simdir/Escherichia_coli_O83_H1_NRG_857C_uid41221/41221_2.fq.gz,40692
../results/simdir/Listeria_monocytogenes_SLCC7179_uid51733/51733_2.fq.gz,24124
../results/simdir/Listeria_monocytogenes_SLCC7179_uid51733/51733_1.fq.gz,21956
../results/simdir/Salmonella_enterica_serovar_Heidelberg_SL476_uid20045/20045_2.fq.gz,41459
../results/simdir/Salmonella_enterica_serovar_Heidelberg_SL476_uid20045/20045_1.fq.gz,38255
../results/simdir/Bacillus_subtilis_RO_NN_1_uid68559/68559_2.fq.gz,33332
../results/simdir/Bacillus_subtilis_RO_NN_1_uid68559/68559_1.fq.gz,31136
../results/simdir/Salmonella_enterica_arizonae_serovar_62_z4_z23__RSK2980_uid13030/13030_2.fq.gz,38151
../results/simdir/Salmonella_enterica_arizonae_serovar_62_z4_z23__RSK2980_uid13030/13030_1.fq.gz,35427
../results/simdir/Pseudomonas_aeruginosa_PAO1_VE2_uid212861/212861_2.fq.gz,53141
../results/simdir/Pseudomonas_aeruginosa_PAO1_VE2_uid212861/212861_1.fq.gz,47025
../results/simdir/Escherichia_coli_ETEC_H10407_uid42749/42749_2.fq.gz,43760
../results/simdir/Escherichia_coli_ETEC_H10407_uid42749/42749_1.fq.gz,39873
../results/simdir/Escherichia_coli_K_12_substr__MDS42_uid78215/78215_1.fq.gz,29999
../results/simdir/Escherichia_coli_K_12_substr__MDS42_uid78215/78215_2.fq.gz,32819
../results/simdir/Escherichia_coli_O103_H2_12009_uid32511/32511_1.fq.gz,41424
../results/simdir/Escherichia_coli_O103_H2_12009_uid32511/32511_2.fq.gz,45212
../results/simdir/Staphylococcus_aureus_Mu50_uid263/263_1.fq.gz,22056
../results/simdir/Staphylococcus_aureus_Mu50_uid263/263_2.fq.gz,24593
../results/simdir/Bacillus_thuringiensis_MC28_uid167562/167562_1.fq.gz,51071
../results/simdir/Bacillus_thuringiensis_MC28_uid167562/167562_2.fq.gz,56206
../results/simdir/Salmonella_typhimurium_DT104_uid221834/221834_1.fq.gz,37974
../results/simdir/Salmonella_typhimurium_DT104_uid221834/221834_2.fq.gz,40996
../results/simdir/Salmonella_enterica_Serovar_Heidelberg_CFSAN002069_uid184142/184142_1.fq.gz,37840
../results/simdir/Salmonella_enterica_Serovar_Heidelberg_CFSAN002069_uid184142/184142_2.fq.gz,41095
../results/simdir/Shigella_dysenteriae_1617_uid218020/218020_1.fq.gz,34190
../results/simdir/Shigella_dysenteriae_1617_uid218020/218020_2.fq.gz,36843
../results/simdir/Bacillus_subtilis_QB928_uid172244/172244_2.fq.gz,34488
../results/simdir/Bacillus_subtilis_QB928_uid172244/172244_1.fq.gz,32279
../results/simdir/Staphylococcus_aureus_uid71353/71353_2.fq.gz,23695
../results/simdir/Staphylococcus_aureus_uid71353/71353_1.fq.gz,20922
../results/simdir/Clostridium_acetobutylicum_uid77/77_1.fq.gz,31147
../results/simdir/Clostridium_acetobutylicum_uid77/77_2.fq.gz,34184
../results/simdir/Salmonella_enterica_serovar_Heidelberg_41578_uid78477/78477_1.fq.gz,38146
../results/simdir/Salmonella_enterica_serovar_Heidelberg_41578_uid78477/78477_2.fq.gz,41348
../results/simdir/Yersinia_pestis_D106004_uid36507/36507_1.fq.gz,36859
../results/simdir/Yersinia_pestis_D106004_uid36507/36507_2.fq.gz,39718
../results/simdir/Escherichia_coli_O111_H__11128_uid32513/32513_2.fq.gz,47075
../results/simdir/Escherichia_coli_O111_H__11128_uid32513/32513_1.fq.gz,43251
../results/simdir/Bacillus_anthracis_H9401_uid49361/49361_1.fq.gz,42391
../results/simdir/Bacillus_anthracis_H9401_uid49361/49361_2.fq.gz,46098
../results/simdir/Clostridium_stercorarium_DSM_8532_uid180992/180992_1.fq.gz,22935
../results/simdir/Clostridium_stercorarium_DSM_8532_uid180992/180992_2.fq.gz,24756
../results/simdir/Pseudomonas_putida_KT2440_uid267/267_1.fq.gz,46892
../results/simdir/Pseudomonas_putida_KT2440_uid267/267_2.fq.gz,51319
../results/simdir/Yersinia_pseudotuberculosis_YPIII_uid28743/28743_1.fq.gz,36105
../results/simdir/Yersinia_pseudotuberculosis_YPIII_uid28743/28743_2.fq.gz,38750
../results/simdir/Salmonella_enterica_serovar_Typhi_Ty2_uid371/371_2.fq.gz,39554
../results/simdir/Salmonella_enterica_serovar_Typhi_Ty2_uid371/371_1.fq.gz,36791
../results/simdir/Escherichia_coli_C_ATCC_8739_uid18083/18083_2.fq.gz,39769
../results/simdir/Escherichia_coli_C_ATCC_8739_uid18083/18083_1.fq.gz,36512
../results/simdir/Bacillus_subtilis_spizizenii_W23_uid38713/38713_1.fq.gz,31019
../results/simdir/Bacillus_subtilis_spizizenii_W23_uid38713/38713_2.fq.gz,33590
../results/simdir/Yersinia_enterocolitica_palearctica_105_5R_r__uid53341/53341_1.fq.gz,35520
../results/simdir/Yersinia_enterocolitica_palearctica_105_5R_r__uid53341/53341_2.fq.gz,38250
../results/simdir/Bacillus_cellulosilyticus_DSM_2522_uid38423/38423_1.fq.gz,36346
../results/simdir/Bacillus_cellulosilyticus_DSM_2522_uid38423/38423_2.fq.gz,39124
../results/simdir/Listeria_monocytogenes_J0161_uid17493/17493_2.fq.gz,25083
../results/simdir/Listeria_monocytogenes_J0161_uid17493/17493_1.fq.gz,23279
../results/simdir/Bacillus_anthracis_CDC_684_uid31329/31329_1.fq.gz,42387
../results/simdir/Bacillus_anthracis_CDC_684_uid31329/31329_2.fq.gz,46422
../results/simdir/Yersinia_pestis_Nepal516_uid16646/16646_2.fq.gz,38380
../results/simdir/Yersinia_pestis_Nepal516_uid16646/16646_1.fq.gz,35583
../results/simdir/Escherichia_coli_UMN026_uid33415/33415_1.fq.gz,40278
../results/simdir/Escherichia_coli_UMN026_uid33415/33415_2.fq.gz,43889
../results/simdir/Staphylococcus_aureus_Bmb9393_uid196937/196937_1.fq.gz,22864
../results/simdir/Staphylococcus_aureus_Bmb9393_uid196937/196937_2.fq.gz,25340
../results/simdir/Clostridium_beijerinckii_NCIMB_8052_uid12637/12637_2.fq.gz,50560
../results/simdir/Clostridium_beijerinckii_NCIMB_8052_uid12637/12637_1.fq.gz,45773
../results/simdir/Clostridium_difficile_M120_uid42467/42467_1.fq.gz,29909
../results/simdir/Clostridium_difficile_M120_uid42467/42467_2.fq.gz,34078
../results/simdir/Staphylococcus_aureus_uid71357/71357_2.fq.gz,23492
../results/simdir/Staphylococcus_aureus_uid71357/71357_1.fq.gz,20921
../results/simdir/Bacillus_amyloliquefaciens_XH7_uid67079/67079_1.fq.gz,30315
../results/simdir/Bacillus_amyloliquefaciens_XH7_uid67079/67079_2.fq.gz,32778
../results/simdir/Salmonella_enterica_serovar_4_5_12_i__08_1736_uid50689/50689_2.fq.gz,40307
../results/simdir/Salmonella_enterica_serovar_4_5_12_i__08_1736_uid50689/50689_1.fq.gz,37068
../results/simdir/Salmonella_bongori_Sbon_167_uid168043/168043_2.fq.gz,39688
../results/simdir/Salmonella_bongori_Sbon_167_uid168043/168043_1.fq.gz,36788
../results/simdir/Listeria_welshimeri_serovar_6b_SLCC5334_uid13443/13443_2.fq.gz,23603
../results/simdir/Listeria_welshimeri_serovar_6b_SLCC5334_uid13443/13443_1.fq.gz,21455
../results/simdir/Staphylococcus_aureus_6850_uid216988/216988_1.fq.gz,20784
../results/simdir/Staphylococcus_aureus_6850_uid216988/216988_2.fq.gz,23066
../results/simdir/Salmonella_enterica_serovar_Enteritidis_P125109_uid30687/30687_1.fq.gz,35313
../results/simdir/Salmonella_enterica_serovar_Enteritidis_P125109_uid30687/30687_2.fq.gz,38440
../results/simdir/Escherichia_coli_O104_H4_2009EL_2050_uid81097/81097_1.fq.gz,41843
../results/simdir/Escherichia_coli_O104_H4_2009EL_2050_uid81097/81097_2.fq.gz,45076
../results/simdir/Staphylococcus_aureus_Mu3_uid18509/18509_1.fq.gz,21719
../results/simdir/Staphylococcus_aureus_Mu3_uid18509/18509_2.fq.gz,24303
../results/simdir/Pseudomonas_fluorescens_Pf0_1_uid12/12_2.fq.gz,53736
../results/simdir/Pseudomonas_fluorescens_Pf0_1_uid12/12_1.fq.gz,49416
../results/simdir/Listeria_monocytogenes_J1_220_uid60537/60537_2.fq.gz,25402
../results/simdir/Listeria_monocytogenes_J1_220_uid60537/60537_1.fq.gz,23459
../results/simdir/Bacillus_cereus_G9842_uid17733/17733_1.fq.gz,44169
../results/simdir/Bacillus_cereus_G9842_uid17733/17733_2.fq.gz,48074
../results/simdir/Pseudomonas_stutzeri_RCH2_uid60029/60029_2.fq.gz,38507
../results/simdir/Pseudomonas_stutzeri_RCH2_uid60029/60029_1.fq.gz,35024
../results/simdir/Francisella_tularensis_mediasiatica_FSC147_uid19571/19571_1.fq.gz,14360
../results/simdir/Francisella_tularensis_mediasiatica_FSC147_uid19571/19571_2.fq.gz,15862
../results/simdir/Escherichia_coli_536_uid16235/16235_2.fq.gz,41039
../results/simdir/Escherichia_coli_536_uid16235/16235_1.fq.gz,38010
../results/simdir/Pseudomonas_cichorii_JBC1_uid232591/232591_1.fq.gz,46118
../results/simdir/Pseudomonas_cichorii_JBC1_uid232591/232591_2.fq.gz,50150
../results/simdir/Yersinia_pestis_CO92_uid34/34_1.fq.gz,36975
../results/simdir/Yersinia_pestis_CO92_uid34/34_2.fq.gz,40157
../results/simdir/Pseudomonas_putida_BIRD_1_uid54033/54033_2.fq.gz,47652
../results/simdir/Pseudomonas_putida_BIRD_1_uid54033/54033_1.fq.gz,43687
../results/simdir/Pseudomonas_aeruginosa_MTB_uid225944/225944_1.fq.gz,49259
../results/simdir/Pseudomonas_aeruginosa_MTB_uid225944/225944_2.fq.gz,55500
../results/simdir/Staphylococcus_aureus_aureus_MSSA476_uid266/266_1.fq.gz,21511
../results/simdir/Staphylococcus_aureus_aureus_MSSA476_uid266/266_2.fq.gz,23690
../results/simdir/Pseudomonas_aeruginosa_NCGM2_S1_uid73453/73453_1.fq.gz,49827
../results/simdir/Pseudomonas_aeruginosa_NCGM2_S1_uid73453/73453_2.fq.gz,57097
../results/simdir/Escherichia_coli_UM146_uid50883/50883_1.fq.gz,39324
../results/simdir/Escherichia_coli_UM146_uid50883/50883_2.fq.gz,42590
../results/simdir/Pseudomonas_resinovorans_NBRC_106553_uid178156/178156_1.fq.gz,47562
../results/simdir/Pseudomonas_resinovorans_NBRC_106553_uid178156/178156_2.fq.gz,54275
../results/simdir/Escherichia_coli_BL21_DE3__uid20713/20713_2.fq.gz,38048
../results/simdir/Escherichia_coli_BL21_DE3__uid20713/20713_1.fq.gz,35103
../results/simdir/Pseudomonas_putida_DOT_T1E_uid167844/167844_2.fq.gz,52481
../results/simdir/Pseudomonas_putida_DOT_T1E_uid167844/167844_1.fq.gz,48014
../results/simdir/Francisella_philomiragia_ATCC_25017_uid27853/27853_2.fq.gz,17050
../results/simdir/Francisella_philomiragia_ATCC_25017_uid27853/27853_1.fq.gz,15460
../results/simdir/Clostridium_thermocellum_ATCC_27405_uid314/314_1.fq.gz,29755
../results/simdir/Clostridium_thermocellum_ATCC_27405_uid314/314_2.fq.gz,32040
../results/simdir/Escherichia_coli_Xuzhou21_uid45823/45823_2.fq.gz,45826
../results/simdir/Escherichia_coli_Xuzhou21_uid45823/45823_1.fq.gz,42410
../results/simdir/Pseudomonas_monteilii_SB3078_uid231107/231107_2.fq.gz,50096
../results/simdir/Pseudomonas_monteilii_SB3078_uid231107/231107_1.fq.gz,45497
../results/simdir/Salmonella_enterica_serovar_Dublin_CT_02021853_uid19467/19467_2.fq.gz,41000
